2026.06.22 06:00:00,XAUUSD,1,BO,BUY,BO_BUY_1782108000,0,0,REJECTED,5,Breakout: not eligible,3,1,1,20.0,566.3,0.00000,0.00000,0.00000,0.00,0.000
2026.06.22 06:00:00,XAUUSD,1,BO,SELL,BO_SELL_1782108000,0,0,REJECTED,5,Breakout: not eligible,3,1,1,20.0,566.3,0.00000,0.00000,0.00000,0.00,0.000
2026.06.22 06:00:00,XAUUSD,1,FBO,BUY,FBO_BUY_1782108000,0,0,REJECTED,5,FBO: not eligible,3,1,1,20.0,566.3,0.00000,0.00000,0.00000,0.00,0.000
2026.06.22 06:00:00,XAUUSD,1,FBO,SELL,FBO_SELL_1782108000,0,0,REJECTED,5,FBO: not eligible,3,1,1,20.0,566.3,0.00000,0.00000,0.00000,0.00,0.000
2026.06.22 06:00:00,XAUUSD,1,TP,BUY,TP_BUY_1782108000,0,0,REJECTED,5,TP: not eligible,3,1,1,20.0,566.3,0.00000,0.00000,0.00000,0.00,0.000
2026.06.22 06:00:00,XAUUSD,1,TP,SELL,TP_SELL_1782108000,0,0,REJECTED,5,TP: not eligible,3,1,1,20.0,566.3,0.00000,0.00000,0.00000,0.00,0.000
2026.06.22 06:00:00,XAUUSD,1,MR,BUY,MR_BUY_1782108000,0,0,REJECTED,5,MR: not eligible,3,1,1,20.0,566.3,0.00000,0.00000,0.00000,0.00,0.000
2026.06.22 06:00:00,XAUUSD,1,MR,SELL,MR_SELL_1782108000,0,0,REJECTED,5,MR: not eligible,3,1,1,20.0,566.3,0.00000,0.00000,0.00000,0.00,0.000
2026.06.22 06:05:00,XAUUSD,1,BO,BUY,BO_BUY_1782108300,0,0,REJECTED,5,Breakout: not eligible,3,1,1,20.0,547.2,0.00000,0.00000,0.00000,0.00,0.000
2026.06.22 06:05:00,XAUUSD,1,BO,SELL,BO_SELL_1782108300,0,0,REJECTED,5,Breakout: not eligible,3,1,1,20.0,547.2,0.00000,0.00000,0.00000,0.00,0.000
2026.06.22 06:05:00,XAUUSD,1,FBO,BUY,FBO_BUY_1782108300,0,0,REJECTED,5,FBO: not eligible,3,1,1,20.0,547.2,0.00000,0.00000,0.00000,0.00,0.000
2026.06.22 06:05:00,XAUUSD,1,FBO,SELL,FBO_SELL_1782108300,0,0,REJECTED,5,FBO: not eligible,3,1,1,20.0,547.2,0.00000,0.00000,0.00000,0.00,0.000
2026.06.22 06:05:00,XAUUSD,1,TP,BUY,TP_BUY_1782108300,0,0,REJECTED,5,TP: not eligible,3,1,1,20.0,547.2,0.00000,0.00000,0.00000,0.00,0.000
2026.06.22 06:05:00,XAUUSD,1,TP,SELL,TP_SELL_1782108300,0,0,REJECTED,5,TP: not eligible,3,1,1,20.0,547.2,0.00000,0.00000,0.00000,0.00,0.000
2026.06.22 06:05:00,XAUUSD,1,MR,BUY,MR_BUY_1782108300,0,0,REJECTED,5,MR: not eligible,3,1,1,20.0,547.2,0.00000,0.00000,0.00000,0.00,0.000
2026.06.22 06:05:00,XAUUSD,1,MR,SELL,MR_SELL_1782108300,0,0,REJECTED,5,MR: not eligible,3,1,1,20.0,547.2,0.00000,0.00000,0.00000,0.00,0.000
