2026.06.22 06:00:00,XAUUSD,1,MR,BUY,MR_BUY_1782108000,0,0,REJECTED,5,MR: not eligible,3,1,1,20.0,566.3,0.00000,0.00000,0.00000,0.00,0.000
2026.06.22 06:00:00,XAUUSD,1,MR,SELL,MR_SELL_1782108000,0,0,REJECTED,5,MR: not eligible,3,1,1,20.0,566.3,0.00000,0.00000,0.00000,0.00,0.000
2026.06.22 06:05:00,XAUUSD,1,MR,BUY,MR_BUY_1782108300,0,0,REJECTED,5,MR: not eligible,3,1,1,20.0,547.2,0.00000,0.00000,0.00000,0.00,0.000
2026.06.22 06:05:00,XAUUSD,1,MR,SELL,MR_SELL_1782108300,0,0,REJECTED,5,MR: not eligible,3,1,1,20.0,547.2,0.00000,0.00000,0.00000,0.00,0.000
2026.06.22 06:25:00,XAUUSD,1,MR,BUY,MR_BUY_1782109500,0,0,REJECTED,5,MR: not eligible,3,1,1,19.0,565.2,0.00000,0.00000,0.00000,0.00,0.000
2026.06.22 06:25:00,XAUUSD,1,MR,SELL,MR_SELL_1782109500,0,0,REJECTED,5,MR: not eligible,3,1,1,19.0,565.2,0.00000,0.00000,0.00000,0.00,0.000
2026.06.22 06:35:00,XAUUSD,1,MR,BUY,MR_BUY_1782110100,0,0,REJECTED,5,MR: not eligible,2,1,1,21.0,524.7,0.00000,0.00000,0.00000,0.00,0.000
2026.06.22 06:35:00,XAUUSD,1,MR,SELL,MR_SELL_1782110100,0,0,REJECTED,5,MR: not eligible,2,1,1,21.0,524.7,0.00000,0.00000,0.00000,0.00,0.000
2026.06.22 06:45:00,XAUUSD,1,MR,BUY,MR_BUY_1782110700,0,0,REJECTED,5,MR: not eligible,3,0,1,20.0,483.6,0.00000,0.00000,0.00000,0.00,0.000
2026.06.22 06:45:00,XAUUSD,1,MR,SELL,MR_SELL_1782110700,0,0,REJECTED,5,MR: not eligible,3,0,1,20.0,483.6,0.00000,0.00000,0.00000,0.00,0.000
2026.06.22 06:50:00,XAUUSD,1,MR,BUY,MR_BUY_1782111000,0,0,REJECTED,5,MR: not eligible,2,0,1,20.0,461.9,0.00000,0.00000,0.00000,0.00,0.000
2026.06.22 06:50:00,XAUUSD,1,MR,SELL,MR_SELL_1782111000,0,0,REJECTED,5,MR: not eligible,2,0,1,20.0,461.9,0.00000,0.00000,0.00000,0.00,0.000
2026.06.22 06:55:00,XAUUSD,1,MR,BUY,MR_BUY_1782111300,0,0,REJECTED,5,MR: not eligible,3,0,1,20.0,439.2,0.00000,0.00000,0.00000,0.00,0.000
2026.06.22 06:55:00,XAUUSD,1,MR,SELL,MR_SELL_1782111300,0,0,REJECTED,5,MR: not eligible,3,0,1,20.0,439.2,0.00000,0.00000,0.00000,0.00,0.000
2026.06.22 07:05:00,XAUUSD,1,MR,BUY,MR_BUY_1782111900,0,0,REJECTED,5,MR: not eligible,3,0,1,19.0,453.2,0.00000,0.00000,0.00000,0.00,0.000
2026.06.22 07:05:00,XAUUSD,1,MR,SELL,MR_SELL_1782111900,0,0,REJECTED,5,MR: not eligible,3,0,1,19.0,453.2,0.00000,0.00000,0.00000,0.00,0.000
2026.06.22 07:10:00,XAUUSD,1,MR,BUY,MR_BUY_1782112200,0,0,REJECTED,5,MR: not eligible,3,0,1,20.0,466.4,0.00000,0.00000,0.00000,0.00,0.000
2026.06.22 07:10:00,XAUUSD,1,MR,SELL,MR_SELL_1782112200,0,0,REJECTED,5,MR: not eligible,3,0,1,20.0,466.4,0.00000,0.00000,0.00000,0.00,0.000
2026.06.22 07:15:00,XAUUSD,1,MR,BUY,MR_BUY_1782112500,0,0,REJECTED,5,MR: not eligible,3,0,1,20.0,458.3,0.00000,0.00000,0.00000,0.00,0.000
2026.06.22 07:15:00,XAUUSD,1,MR,SELL,MR_SELL_1782112500,0,0,REJECTED,5,MR: not eligible,3,0,1,20.0,458.3,0.00000,0.00000,0.00000,0.00,0.000
2026.06.22 07:20:00,XAUUSD,1,MR,BUY,MR_BUY_1782112800,0,0,REJECTED,5,MR: not eligible,3,0,1,19.0,419.3,0.00000,0.00000,0.00000,0.00,0.000
2026.06.22 07:20:00,XAUUSD,1,MR,SELL,MR_SELL_1782112800,0,0,REJECTED,5,MR: not eligible,3,0,1,19.0,419.3,0.00000,0.00000,0.00000,0.00,0.000
2026.06.22 07:25:00,XAUUSD,1,MR,BUY,MR_BUY_1782113100,0,0,REJECTED,5,MR: not eligible,3,0,1,19.0,387.2,0.00000,0.00000,0.00000,0.00,0.000
2026.06.22 07:25:00,XAUUSD,1,MR,SELL,MR_SELL_1782113100,0,0,REJECTED,5,MR: not eligible,3,0,1,19.0,387.2,0.00000,0.00000,0.00000,0.00,0.000
2026.06.22 07:30:00,XAUUSD,1,MR,BUY,MR_BUY_1782113400,0,0,REJECTED,5,MR: not eligible,3,0,1,20.0,359.6,0.00000,0.00000,0.00000,0.00,0.000
2026.06.22 07:30:00,XAUUSD,1,MR,SELL,MR_SELL_1782113400,0,0,REJECTED,5,MR: not eligible,3,0,1,20.0,359.6,0.00000,0.00000,0.00000,0.00,0.000
2026.06.22 07:40:00,XAUUSD,1,MR,BUY,MR_BUY_1782114000,0,0,REJECTED,5,MR: not eligible,2,0,1,21.0,334.1,0.00000,0.00000,0.00000,0.00,0.000
2026.06.22 07:40:00,XAUUSD,1,MR,SELL,MR_SELL_1782114000,0,0,REJECTED,5,MR: not eligible,2,0,1,21.0,334.1,0.00000,0.00000,0.00000,0.00,0.000
2026.06.22 07:45:00,XAUUSD,1,MR,BUY,MR_BUY_1782114300,0,0,REJECTED,5,MR: not eligible,2,0,1,20.0,338.4,0.00000,0.00000,0.00000,0.00,0.000
2026.06.22 07:45:00,XAUUSD,1,MR,SELL,MR_SELL_1782114300,0,0,REJECTED,5,MR: not eligible,2,0,1,20.0,338.4,0.00000,0.00000,0.00000,0.00,0.000
2026.06.22 07:50:00,XAUUSD,1,MR,BUY,MR_BUY_1782114600,0,0,REJECTED,5,MR: not eligible,2,0,1,20.0,336.4,0.00000,0.00000,0.00000,0.00,0.000
2026.06.22 07:50:00,XAUUSD,1,MR,SELL,MR_SELL_1782114600,0,0,REJECTED,5,MR: not eligible,2,0,1,20.0,336.4,0.00000,0.00000,0.00000,0.00,0.000
2026.06.22 07:55:00,XAUUSD,1,MR,BUY,MR_BUY_1782114900,0,0,REJECTED,23,"MR Long: insufficient deviation, sd=-1.04",2,0,1,20.0,340.9,0.00000,0.00000,0.00000,0.00,0.000
2026.06.22 07:55:00,XAUUSD,1,MR,SELL,MR_SELL_1782114900,0,0,REJECTED,23,"MR Short: insufficient deviation, sd=-1.04",2,0,1,20.0,340.9,0.00000,0.00000,0.00000,0.00,0.000
